source_dataset,case_id,base_case_id,split_group,source_split,operation_id,axis,pp,pp0,llcoil,rrc,nncoil,rrce,zzc,fields_npz,structure_npz
v43_structure,v43_te_n2_variant_2__center,test_n2_frozen,test_n2_frozen,test,center,0.0,1758.995,0.017931,1.0449415769314787,26.090182298499748,2.0,29.8686977776554,3.570778971960735,fields/v43_te_n2_variant_2__center.npz,structure_features/v43_te_n2_variant_2__center.npz
v43_structure,v43_te_n2_variant_2__low_low,test_n2_frozen,test_n2_frozen,test,low_low,0.0,1141.205,0.0073285,1.0449415769314787,26.090182298499748,2.0,29.8686977776554,3.570778971960735,fields/v43_te_n2_variant_2__low_low.npz,structure_features/v43_te_n2_variant_2__low_low.npz
v43_structure,v43_te_n2_variant_2__high_low,test_n2_frozen,test_n2_frozen,test,high_low,0.0,2409.13,0.0073285,1.0449415769314787,26.090182298499748,2.0,29.8686977776554,3.570778971960735,fields/v43_te_n2_variant_2__high_low.npz,structure_features/v43_te_n2_variant_2__high_low.npz
v43_structure,v43_te_n2_variant_2__low_high,test_n2_frozen,test_n2_frozen,test,low_high,0.0,1141.205,0.0405195,1.0449415769314787,26.090182298499748,2.0,29.8686977776554,3.570778971960735,fields/v43_te_n2_variant_2__low_high.npz,structure_features/v43_te_n2_variant_2__low_high.npz
v43_structure,v43_te_n2_variant_2__high_high,test_n2_frozen,test_n2_frozen,test,high_high,0.0,2409.13,0.0405195,1.0449415769314787,26.090182298499748,2.0,29.8686977776554,3.570778971960735,fields/v43_te_n2_variant_2__high_high.npz,structure_features/v43_te_n2_variant_2__high_high.npz
v43_structure,v43_te_n2_variant_3__center,test_n2_frozen,test_n2_frozen,test,center,0.0,1758.995,0.017931,1.0937645561104694,2.023028301127151,2.0,7.392160590945242,3.8265486934702544,fields/v43_te_n2_variant_3__center.npz,structure_features/v43_te_n2_variant_3__center.npz
v43_structure,v43_te_n2_variant_3__low_low,test_n2_frozen,test_n2_frozen,test,low_low,0.0,1141.205,0.0073285,1.0937645561104694,2.023028301127151,2.0,7.392160590945242,3.8265486934702544,fields/v43_te_n2_variant_3__low_low.npz,structure_features/v43_te_n2_variant_3__low_low.npz
v43_structure,v43_te_n2_variant_3__high_low,test_n2_frozen,test_n2_frozen,test,high_low,0.0,2409.13,0.0073285,1.0937645561104694,2.023028301127151,2.0,7.392160590945242,3.8265486934702544,fields/v43_te_n2_variant_3__high_low.npz,structure_features/v43_te_n2_variant_3__high_low.npz
v43_structure,v43_te_n2_variant_3__low_high,test_n2_frozen,test_n2_frozen,test,low_high,0.0,1141.205,0.0405195,1.0937645561104694,2.023028301127151,2.0,7.392160590945242,3.8265486934702544,fields/v43_te_n2_variant_3__low_high.npz,structure_features/v43_te_n2_variant_3__low_high.npz
v43_structure,v43_te_n2_variant_3__high_high,test_n2_frozen,test_n2_frozen,test,high_high,0.0,2409.13,0.0405195,1.0937645561104694,2.023028301127151,2.0,7.392160590945242,3.8265486934702544,fields/v43_te_n2_variant_3__high_high.npz,structure_features/v43_te_n2_variant_3__high_high.npz
v43_structure,v43_te_n3_anchor__center,test_n3_frozen,test_n3_frozen,test,center,0.0,1758.995,0.017931,1.1,5.45,3.0,32.45,1.5,fields/v43_te_n3_anchor__center.npz,structure_features/v43_te_n3_anchor__center.npz
v43_structure,v43_te_n3_anchor__low_low,test_n3_frozen,test_n3_frozen,test,low_low,0.0,1141.205,0.0073285,1.1,5.45,3.0,32.45,1.5,fields/v43_te_n3_anchor__low_low.npz,structure_features/v43_te_n3_anchor__low_low.npz
v43_structure,v43_te_n3_anchor__high_low,test_n3_frozen,test_n3_frozen,test,high_low,0.0,2409.13,0.0073285,1.1,5.45,3.0,32.45,1.5,fields/v43_te_n3_anchor__high_low.npz,structure_features/v43_te_n3_anchor__high_low.npz
v43_structure,v43_te_n3_anchor__low_high,test_n3_frozen,test_n3_frozen,test,low_high,0.0,1141.205,0.0405195,1.1,5.45,3.0,32.45,1.5,fields/v43_te_n3_anchor__low_high.npz,structure_features/v43_te_n3_anchor__low_high.npz
v43_structure,v43_te_n3_anchor__high_high,test_n3_frozen,test_n3_frozen,test,high_high,0.0,2409.13,0.0405195,1.1,5.45,3.0,32.45,1.5,fields/v43_te_n3_anchor__high_high.npz,structure_features/v43_te_n3_anchor__high_high.npz
v43_structure,v43_te_n3_variant_1__center,test_n3_frozen,test_n3_frozen,test,center,0.0,1758.995,0.017931,0.8380819589809962,10.17791168135243,3.0,19.636190513098338,3.5821158594216698,fields/v43_te_n3_variant_1__center.npz,structure_features/v43_te_n3_variant_1__center.npz
v43_structure,v43_te_n3_variant_1__low_low,test_n3_frozen,test_n3_frozen,test,low_low,0.0,1141.205,0.0073285,0.8380819589809962,10.17791168135243,3.0,19.636190513098338,3.5821158594216698,fields/v43_te_n3_variant_1__low_low.npz,structure_features/v43_te_n3_variant_1__low_low.npz
v43_structure,v43_te_n3_variant_1__high_low,test_n3_frozen,test_n3_frozen,test,high_low,0.0,2409.13,0.0073285,0.8380819589809962,10.17791168135243,3.0,19.636190513098338,3.5821158594216698,fields/v43_te_n3_variant_1__high_low.npz,structure_features/v43_te_n3_variant_1__high_low.npz
v43_structure,v43_te_n3_variant_1__low_high,test_n3_frozen,test_n3_frozen,test,low_high,0.0,1141.205,0.0405195,0.8380819589809962,10.17791168135243,3.0,19.636190513098338,3.5821158594216698,fields/v43_te_n3_variant_1__low_high.npz,structure_features/v43_te_n3_variant_1__low_high.npz
v43_structure,v43_te_n3_variant_1__high_high,test_n3_frozen,test_n3_frozen,test,high_high,0.0,2409.13,0.0405195,0.8380819589809962,10.17791168135243,3.0,19.636190513098338,3.5821158594216698,fields/v43_te_n3_variant_1__high_high.npz,structure_features/v43_te_n3_variant_1__high_high.npz
v43_structure,v43_te_n3_variant_2__center,test_n3_frozen,test_n3_frozen,test,center,0.0,1758.995,0.017931,1.0240131574008897,19.52883969339748,3.0,33.34488354443879,3.293427932704887,fields/v43_te_n3_variant_2__center.npz,structure_features/v43_te_n3_variant_2__center.npz
v43_structure,v43_te_n3_variant_2__low_low,test_n3_frozen,test_n3_frozen,test,low_low,0.0,1141.205,0.0073285,1.0240131574008897,19.52883969339748,3.0,33.34488354443879,3.293427932704887,fields/v43_te_n3_variant_2__low_low.npz,structure_features/v43_te_n3_variant_2__low_low.npz
v43_structure,v43_te_n3_variant_2__high_low,test_n3_frozen,test_n3_frozen,test,high_low,0.0,2409.13,0.0073285,1.0240131574008897,19.52883969339748,3.0,33.34488354443879,3.293427932704887,fields/v43_te_n3_variant_2__high_low.npz,structure_features/v43_te_n3_variant_2__high_low.npz
v43_structure,v43_te_n3_variant_2__low_high,test_n3_frozen,test_n3_frozen,test,low_high,0.0,1141.205,0.0405195,1.0240131574008897,19.52883969339748,3.0,33.34488354443879,3.293427932704887,fields/v43_te_n3_variant_2__low_high.npz,structure_features/v43_te_n3_variant_2__low_high.npz
v43_structure,v43_te_n3_variant_2__high_high,test_n3_frozen,test_n3_frozen,test,high_high,0.0,2409.13,0.0405195,1.0240131574008897,19.52883969339748,3.0,33.34488354443879,3.293427932704887,fields/v43_te_n3_variant_2__high_high.npz,structure_features/v43_te_n3_variant_2__high_high.npz
v43_structure,v43_te_n3_variant_3__center,test_n3_frozen,test_n3_frozen,test,center,0.0,1758.995,0.017931,0.9430487348318364,20.569547714757892,3.0,29.807333231143794,2.6985632037727463,fields/v43_te_n3_variant_3__center.npz,structure_features/v43_te_n3_variant_3__center.npz
v43_structure,v43_te_n3_variant_3__low_low,test_n3_frozen,test_n3_frozen,test,low_low,0.0,1141.205,0.0073285,0.9430487348318364,20.569547714757892,3.0,29.807333231143794,2.6985632037727463,fields/v43_te_n3_variant_3__low_low.npz,structure_features/v43_te_n3_variant_3__low_low.npz
v43_structure,v43_te_n3_variant_3__high_low,test_n3_frozen,test_n3_frozen,test,high_low,0.0,2409.13,0.0073285,0.9430487348318364,20.569547714757892,3.0,29.807333231143794,2.6985632037727463,fields/v43_te_n3_variant_3__high_low.npz,structure_features/v43_te_n3_variant_3__high_low.npz
v43_structure,v43_te_n3_variant_3__low_high,test_n3_frozen,test_n3_frozen,test,low_high,0.0,1141.205,0.0405195,0.9430487348318364,20.569547714757892,3.0,29.807333231143794,2.6985632037727463,fields/v43_te_n3_variant_3__low_high.npz,structure_features/v43_te_n3_variant_3__low_high.npz
v43_structure,v43_te_n3_variant_3__high_high,test_n3_frozen,test_n3_frozen,test,high_high,0.0,2409.13,0.0405195,0.9430487348318364,20.569547714757892,3.0,29.807333231143794,2.6985632037727463,fields/v43_te_n3_variant_3__high_high.npz,structure_features/v43_te_n3_variant_3__high_high.npz
v43_structure,v43_te_n4_anchor__center,test_n4_frozen,test_n4_frozen,test,center,0.0,1758.995,0.017931,1.1,5.45,4.0,29.45,1.5,fields/v43_te_n4_anchor__center.npz,structure_features/v43_te_n4_anchor__center.npz
v43_structure,v43_te_n4_anchor__low_low,test_n4_frozen,test_n4_frozen,test,low_low,0.0,1141.205,0.0073285,1.1,5.45,4.0,29.45,1.5,fields/v43_te_n4_anchor__low_low.npz,structure_features/v43_te_n4_anchor__low_low.npz
v43_structure,v43_te_n4_anchor__high_low,test_n4_frozen,test_n4_frozen,test,high_low,0.0,2409.13,0.0073285,1.1,5.45,4.0,29.45,1.5,fields/v43_te_n4_anchor__high_low.npz,structure_features/v43_te_n4_anchor__high_low.npz
v43_structure,v43_te_n4_anchor__low_high,test_n4_frozen,test_n4_frozen,test,low_high,0.0,1141.205,0.0405195,1.1,5.45,4.0,29.45,1.5,fields/v43_te_n4_anchor__low_high.npz,structure_features/v43_te_n4_anchor__low_high.npz
v43_structure,v43_te_n4_anchor__high_high,test_n4_frozen,test_n4_frozen,test,high_high,0.0,2409.13,0.0405195,1.1,5.45,4.0,29.45,1.5,fields/v43_te_n4_anchor__high_high.npz,structure_features/v43_te_n4_anchor__high_high.npz
v43_structure,v43_te_n4_variant_1__center,test_n4_frozen,test_n4_frozen,test,center,0.0,1758.995,0.017931,0.9288686004132788,6.088711577031677,4.0,37.00730081586055,4.095350450651338,fields/v43_te_n4_variant_1__center.npz,structure_features/v43_te_n4_variant_1__center.npz
v43_structure,v43_te_n4_variant_1__low_low,test_n4_frozen,test_n4_frozen,test,low_low,0.0,1141.205,0.0073285,0.9288686004132788,6.088711577031677,4.0,37.00730081586055,4.095350450651338,fields/v43_te_n4_variant_1__low_low.npz,structure_features/v43_te_n4_variant_1__low_low.npz
v43_structure,v43_te_n4_variant_1__high_low,test_n4_frozen,test_n4_frozen,test,high_low,0.0,2409.13,0.0073285,0.9288686004132788,6.088711577031677,4.0,37.00730081586055,4.095350450651338,fields/v43_te_n4_variant_1__high_low.npz,structure_features/v43_te_n4_variant_1__high_low.npz
v43_structure,v43_te_n4_variant_1__low_high,test_n4_frozen,test_n4_frozen,test,low_high,0.0,1141.205,0.0405195,0.9288686004132788,6.088711577031677,4.0,37.00730081586055,4.095350450651338,fields/v43_te_n4_variant_1__low_high.npz,structure_features/v43_te_n4_variant_1__low_high.npz
v43_structure,v43_te_n4_variant_1__high_high,test_n4_frozen,test_n4_frozen,test,high_high,0.0,2409.13,0.0405195,0.9288686004132788,6.088711577031677,4.0,37.00730081586055,4.095350450651338,fields/v43_te_n4_variant_1__high_high.npz,structure_features/v43_te_n4_variant_1__high_high.npz
v43_structure,v43_te_n4_variant_2__center,test_n4_frozen,test_n4_frozen,test,center,0.0,1758.995,0.017931,0.8394462513815522,2.1028956805835843,4.0,21.57140626698874,3.2020863978637237,fields/v43_te_n4_variant_2__center.npz,structure_features/v43_te_n4_variant_2__center.npz
v43_structure,v43_te_n4_variant_2__low_low,test_n4_frozen,test_n4_frozen,test,low_low,0.0,1141.205,0.0073285,0.8394462513815522,2.1028956805835843,4.0,21.57140626698874,3.2020863978637237,fields/v43_te_n4_variant_2__low_low.npz,structure_features/v43_te_n4_variant_2__low_low.npz
v43_structure,v43_te_n4_variant_2__high_low,test_n4_frozen,test_n4_frozen,test,high_low,0.0,2409.13,0.0073285,0.8394462513815522,2.1028956805835843,4.0,21.57140626698874,3.2020863978637237,fields/v43_te_n4_variant_2__high_low.npz,structure_features/v43_te_n4_variant_2__high_low.npz
v43_structure,v43_te_n4_variant_2__low_high,test_n4_frozen,test_n4_frozen,test,low_high,0.0,1141.205,0.0405195,0.8394462513815522,2.1028956805835843,4.0,21.57140626698874,3.2020863978637237,fields/v43_te_n4_variant_2__low_high.npz,structure_features/v43_te_n4_variant_2__low_high.npz
v43_structure,v43_te_n4_variant_2__high_high,test_n4_frozen,test_n4_frozen,test,high_high,0.0,2409.13,0.0405195,0.8394462513815522,2.1028956805835843,4.0,21.57140626698874,3.2020863978637237,fields/v43_te_n4_variant_2__high_high.npz,structure_features/v43_te_n4_variant_2__high_high.npz
v43_structure,v43_te_n4_variant_3__center,test_n4_frozen,test_n4_frozen,test,center,0.0,1758.995,0.017931,0.973388052647818,18.937658322255967,4.0,30.426362412369784,3.210074801800353,fields/v43_te_n4_variant_3__center.npz,structure_features/v43_te_n4_variant_3__center.npz
v43_structure,v43_te_n4_variant_3__low_low,test_n4_frozen,test_n4_frozen,test,low_low,0.0,1141.205,0.0073285,0.973388052647818,18.937658322255967,4.0,30.426362412369784,3.210074801800353,fields/v43_te_n4_variant_3__low_low.npz,structure_features/v43_te_n4_variant_3__low_low.npz
v43_structure,v43_te_n4_variant_3__high_low,test_n4_frozen,test_n4_frozen,test,high_low,0.0,2409.13,0.0073285,0.973388052647818,18.937658322255967,4.0,30.426362412369784,3.210074801800353,fields/v43_te_n4_variant_3__high_low.npz,structure_features/v43_te_n4_variant_3__high_low.npz
v43_structure,v43_te_n4_variant_3__low_high,test_n4_frozen,test_n4_frozen,test,low_high,0.0,1141.205,0.0405195,0.973388052647818,18.937658322255967,4.0,30.426362412369784,3.210074801800353,fields/v43_te_n4_variant_3__low_high.npz,structure_features/v43_te_n4_variant_3__low_high.npz
v43_structure,v43_te_n4_variant_3__high_high,test_n4_frozen,test_n4_frozen,test,high_high,0.0,2409.13,0.0405195,0.973388052647818,18.937658322255967,4.0,30.426362412369784,3.210074801800353,fields/v43_te_n4_variant_3__high_high.npz,structure_features/v43_te_n4_variant_3__high_high.npz
v43_structure,v43_te_n5_anchor__center,test_n5_frozen,test_n5_frozen,test,center,0.0,1758.995,0.017931,1.1,5.45,5.0,27.95,1.5,fields/v43_te_n5_anchor__center.npz,structure_features/v43_te_n5_anchor__center.npz
v43_structure,v43_te_n5_anchor__low_low,test_n5_frozen,test_n5_frozen,test,low_low,0.0,1141.205,0.0073285,1.1,5.45,5.0,27.95,1.5,fields/v43_te_n5_anchor__low_low.npz,structure_features/v43_te_n5_anchor__low_low.npz
v43_structure,v43_te_n5_anchor__high_low,test_n5_frozen,test_n5_frozen,test,high_low,0.0,2409.13,0.0073285,1.1,5.45,5.0,27.95,1.5,fields/v43_te_n5_anchor__high_low.npz,structure_features/v43_te_n5_anchor__high_low.npz
v43_structure,v43_te_n5_anchor__low_high,test_n5_frozen,test_n5_frozen,test,low_high,0.0,1141.205,0.0405195,1.1,5.45,5.0,27.95,1.5,fields/v43_te_n5_anchor__low_high.npz,structure_features/v43_te_n5_anchor__low_high.npz
v43_structure,v43_te_n5_anchor__high_high,test_n5_frozen,test_n5_frozen,test,high_high,0.0,2409.13,0.0405195,1.1,5.45,5.0,27.95,1.5,fields/v43_te_n5_anchor__high_high.npz,structure_features/v43_te_n5_anchor__high_high.npz
v43_structure,v43_te_n5_variant_1__center,test_n5_frozen,test_n5_frozen,test,center,0.0,1758.995,0.017931,0.9299939727576995,4.198397565857678,5.0,35.04956989797159,3.802324368835251,fields/v43_te_n5_variant_1__center.npz,structure_features/v43_te_n5_variant_1__center.npz
v43_structure,v43_te_n5_variant_1__low_low,test_n5_frozen,test_n5_frozen,test,low_low,0.0,1141.205,0.0073285,0.9299939727576995,4.198397565857678,5.0,35.04956989797159,3.802324368835251,fields/v43_te_n5_variant_1__low_low.npz,structure_features/v43_te_n5_variant_1__low_low.npz
v43_structure,v43_te_n5_variant_1__high_low,test_n5_frozen,test_n5_frozen,test,high_low,0.0,2409.13,0.0073285,0.9299939727576995,4.198397565857678,5.0,35.04956989797159,3.802324368835251,fields/v43_te_n5_variant_1__high_low.npz,structure_features/v43_te_n5_variant_1__high_low.npz
v43_structure,v43_te_n5_variant_1__low_high,test_n5_frozen,test_n5_frozen,test,low_high,0.0,1141.205,0.0405195,0.9299939727576995,4.198397565857678,5.0,35.04956989797159,3.802324368835251,fields/v43_te_n5_variant_1__low_high.npz,structure_features/v43_te_n5_variant_1__low_high.npz
v43_structure,v43_te_n5_variant_1__high_high,test_n5_frozen,test_n5_frozen,test,high_high,0.0,2409.13,0.0405195,0.9299939727576995,4.198397565857678,5.0,35.04956989797159,3.802324368835251,fields/v43_te_n5_variant_1__high_high.npz,structure_features/v43_te_n5_variant_1__high_high.npz
v43_structure,v43_te_n5_variant_2__center,test_n5_frozen,test_n5_frozen,test,center,0.0,1758.995,0.017931,0.8942322185491729,15.504139735914833,5.0,31.917560081697673,3.195546604106106,fields/v43_te_n5_variant_2__center.npz,structure_features/v43_te_n5_variant_2__center.npz
v43_structure,v43_te_n5_variant_2__low_low,test_n5_frozen,test_n5_frozen,test,low_low,0.0,1141.205,0.0073285,0.8942322185491729,15.504139735914833,5.0,31.917560081697673,3.195546604106106,fields/v43_te_n5_variant_2__low_low.npz,structure_features/v43_te_n5_variant_2__low_low.npz
v43_structure,v43_te_n5_variant_2__high_low,test_n5_frozen,test_n5_frozen,test,high_low,0.0,2409.13,0.0073285,0.8942322185491729,15.504139735914833,5.0,31.917560081697673,3.195546604106106,fields/v43_te_n5_variant_2__high_low.npz,structure_features/v43_te_n5_variant_2__high_low.npz
v43_structure,v43_te_n5_variant_2__low_high,test_n5_frozen,test_n5_frozen,test,low_high,0.0,1141.205,0.0405195,0.8942322185491729,15.504139735914833,5.0,31.917560081697673,3.195546604106106,fields/v43_te_n5_variant_2__low_high.npz,structure_features/v43_te_n5_variant_2__low_high.npz
v43_structure,v43_te_n5_variant_2__high_high,test_n5_frozen,test_n5_frozen,test,high_high,0.0,2409.13,0.0405195,0.8942322185491729,15.504139735914833,5.0,31.917560081697673,3.195546604106106,fields/v43_te_n5_variant_2__high_high.npz,structure_features/v43_te_n5_variant_2__high_high.npz
v43_structure,v43_te_n5_variant_3__center,test_n5_frozen,test_n5_frozen,test,center,0.0,1758.995,0.017931,1.0175260215481505,8.578781927806645,5.0,31.85299237288442,3.3633991950752566,fields/v43_te_n5_variant_3__center.npz,structure_features/v43_te_n5_variant_3__center.npz
v43_structure,v43_te_n5_variant_3__low_low,test_n5_frozen,test_n5_frozen,test,low_low,0.0,1141.205,0.0073285,1.0175260215481505,8.578781927806645,5.0,31.85299237288442,3.3633991950752566,fields/v43_te_n5_variant_3__low_low.npz,structure_features/v43_te_n5_variant_3__low_low.npz
v43_structure,v43_te_n5_variant_3__high_low,test_n5_frozen,test_n5_frozen,test,high_low,0.0,2409.13,0.0073285,1.0175260215481505,8.578781927806645,5.0,31.85299237288442,3.3633991950752566,fields/v43_te_n5_variant_3__high_low.npz,structure_features/v43_te_n5_variant_3__high_low.npz
v43_structure,v43_te_n5_variant_3__low_high,test_n5_frozen,test_n5_frozen,test,low_high,0.0,1141.205,0.0405195,1.0175260215481505,8.578781927806645,5.0,31.85299237288442,3.3633991950752566,fields/v43_te_n5_variant_3__low_high.npz,structure_features/v43_te_n5_variant_3__low_high.npz
